Date,Open,High,Low,Close,P/E,P/B,Div Yield %,MA50,MA200
2020-08-14,11353.3,11366.25,11111.45,11178.4,31.09,3.15,1.47,10701.070999999998,10842.812
2020-08-17,11248.9,11267.1,11144.5,11247.1,31.64,3.17,1.46,10722.664,10840.11325
2020-08-18,11259.8,11401.7,11253.15,11385.35,32.03,3.21,1.45,10749.438,10837.8195
2020-08-19,11452.15,11460.35,11394.1,11408.4,32.09,3.21,1.44,10775.283000000001,10835.474250000001
2020-08-20,11317.45,11361.45,11289.8,11312.2,31.91,3.17,1.49,10803.487,10832.582250000001
2020-08-21,11409.65,11418.5,11362.2,11371.6,32.08,3.18,1.47,10831.461,10829.73375
2020-08-24,11412.0,11497.25,11410.65,11466.45,32.41,3.21,1.46,10864.516000000001,10827.48
2020-08-25,11513.1,11525.9,11423.35,11472.25,32.43,3.21,1.46,10895.681,10825.011
2020-08-26,11512.85,11561.75,11461.85,11549.6,32.64,3.23,1.45,10929.05,10822.69875
2020-08-27,11609.3,11617.35,11540.6,11559.25,32.67,3.23,1.45,10958.402,10820.95425
2020-08-28,11602.95,11686.05,11589.4,11647.6,32.92,3.26,1.43,10986.466,10819.625
2020-08-31,11777.55,11794.25,11325.85,11387.5,32.29,3.2,1.46,11007.992,10817.360250000002
2020-09-01,11464.3,11553.55,11366.9,11470.25,32.53,3.22,1.45,11027.976999999999,10815.351
2020-09-02,11478.55,11554.75,11430.4,11535.0,32.71,3.24,1.44,11052.571000000002,10813.54875
2020-09-03,11566.2,11584.95,11507.65,11527.45,33.04,3.24,1.45,11077.341999999999,10811.7635
2020-09-04,11354.4,11452.05,11303.65,11333.85,32.49,3.18,1.48,11096.359000000002,10808.732250000001
2020-09-07,11359.6,11381.15,11251.7,11355.05,32.55,3.19,1.48,11117.212,10805.511999999999
2020-09-08,11378.55,11437.25,11290.45,11317.35,32.44,3.18,1.48,11137.517,10802.25675
2020-09-09,11218.6,11298.15,11185.15,11278.0,32.33,3.17,1.49,11154.475999999999,10799.074749999998
2020-09-10,11363.3,11464.05,11327.4,11449.25,32.82,3.22,1.46,11172.427,10795.952249999998
2020-09-11,11447.8,11493.5,11419.9,11464.45,32.86,3.22,1.46,11189.569000000001,10793.086000000001
2020-09-14,11540.15,11568.9,11383.55,11440.05,32.79,3.21,1.47,11203.097,10789.782749999998
2020-09-15,11487.2,11535.95,11442.25,11521.8,33.03,3.2,1.42,11217.54,10786.636
2020-09-16,11538.45,11618.1,11516.75,11604.55,33.26,3.23,1.41,11235.516000000001,10784.3785
2020-09-17,11539.4,11587.2,11498.5,11516.1,33.01,3.2,1.42,11249.569000000001,10781.718
2020-09-18,11584.1,11584.1,11446.1,11504.95,32.98,3.2,1.42,11264.306999999999,10779.271749999998
2020-09-21,11503.8,11535.25,11218.5,11250.55,32.25,3.13,1.45,11273.264000000001,10775.308500000001
2020-09-22,11301.75,11302.2,11084.65,11153.65,31.97,3.1,1.47,11284.19,10770.984750000001
2020-09-23,11258.75,11259.55,11024.4,11131.85,31.91,3.1,1.47,11294.463,10767.036500000002
2020-09-24,11011.0,11015.3,10790.2,10805.55,30.97,3.01,1.51,11295.775,10761.376750000001
2020-09-25,10910.4,11072.6,10854.85,11050.25,32.12,3.13,1.44,11298.746,10757.344
2020-09-28,11140.85,11239.35,11099.85,11227.55,32.63,3.18,1.41,11302.853000000001,10753.931
2020-09-29,11288.6,11305.4,11181.0,11222.4,32.62,3.18,1.42,11304.056,10750.184000000001
2020-09-30,11244.45,11295.4,11184.55,11247.55,32.69,3.19,1.41,11306.355,10745.98825
2020-10-01,11364.45,11428.6,11347.05,11416.95,33.18,3.23,1.39,11310.385,10742.803249999999
2020-10-05,11487.8,11578.05,11452.3,11503.35,33.43,3.26,1.38,11316.569,10739.495
2020-10-06,11603.45,11680.3,11564.3,11662.4,33.9,3.3,1.36,11327.181,10736.69875
2020-10-07,11679.25,11763.05,11629.35,11738.85,34.12,3.32,1.35,11335.947,10734.094500000001
2020-10-08,11835.4,11905.7,11791.15,11834.6,34.4,3.35,1.34,11348.582,10731.908499999998
2020-10-09,11852.05,11938.6,11805.2,11914.2,34.71,3.37,1.33,11364.823,10730.16575
2020-10-12,11973.55,12022.05,11867.2,11930.95,34.76,3.38,1.33,11381.973,10728.747750000002
2020-10-13,11934.65,11988.2,11888.9,11934.5,34.77,3.38,1.33,11402.831,10727.7875
2020-10-14,11917.4,11997.2,11822.15,11971.05,34.87,3.39,1.33,11420.347000000002,10726.41375
2020-10-15,12023.45,12025.45,11661.3,11680.35,34.03,3.31,1.36,11431.921,10723.53625
2020-10-16,11727.4,11789.75,11667.85,11762.45,34.13,3.33,1.35,11443.167,10721.50625
2020-10-19,11879.2,11898.25,11820.4,11873.05,34.43,3.36,1.34,11456.347,10719.959
2020-10-20,11861.0,11949.25,11837.25,11896.8,34.28,3.37,1.33,11468.88,10718.032
2020-10-21,11958.55,12018.65,11775.75,11937.65,34.4,3.38,1.33,11481.183,10716.587
2020-10-22,11890.0,11939.55,11823.45,11896.45,34.27,3.37,1.33,11492.944000000001,10716.104
2020-10-23,11957.9,11974.55,11908.75,11930.35,34.37,3.38,1.33,11505.542,10715.491000000002
2020-10-26,11937.4,11942.85,11711.7,11767.75,33.95,3.33,1.35,11517.329000000002,10714.203000000001
2020-10-27,11807.1,11899.05,11723.0,11889.4,34.49,3.37,1.34,11530.175,10712.5705
2020-10-28,11922.6,11929.4,11684.85,11729.6,33.94,3.32,1.35,11537.06,10709.9345
2020-10-29,11633.3,11744.15,11606.45,11670.8,31.56,3.3,1.36,11542.307999999997,10706.640749999999
2020-10-30,11678.45,11748.95,11535.45,11642.4,31.9,3.3,1.36,11548.912,10703.04125
2020-11-02,11697.35,11725.65,11557.4,11669.15,31.43,3.3,1.36,11554.863000000001,10699.6705
2020-11-03,11734.45,11836.2,11723.3,11813.5,31.82,3.34,1.34,11561.803999999998,10696.960500000001
2020-11-04,11783.35,11929.65,11756.4,11908.5,32.27,3.37,1.33,11570.528999999999,10694.74125
2020-11-05,12062.4,12131.1,12027.6,12120.3,32.84,3.43,1.31,11581.943000000001,10694.22
2020-11-06,12156.65,12280.4,12131.85,12263.55,33.09,3.47,1.29,11596.028999999999,10694.688499999998
2020-11-09,12399.4,12474.05,12367.35,12461.05,33.62,3.53,1.27,11612.298,10696.45925
2020-11-10,12556.4,12643.9,12475.25,12631.1,34.18,3.58,1.26,11637.17,10698.713
2020-11-11,12680.6,12769.75,12571.1,12749.15,34.5,3.61,1.25,11662.748,10701.2175
2020-11-12,12702.15,12741.15,12624.85,12690.8,34.48,3.59,1.25,11685.864,10704.0765
2020-11-13,12659.7,12735.95,12607.7,12719.95,34.57,3.6,1.25,11709.714000000002,10707.397250000002
2020-11-14,12823.35,12828.7,12749.45,12780.25,34.73,3.62,1.24,11738.642,10710.651000000002
2020-11-17,12932.5,12934.05,12797.1,12874.2,34.93,3.64,1.23,11769.025,10714.842999999999
2020-11-18,12860.1,12948.85,12819.35,12938.25,35.59,3.66,1.23,11801.443000000001,10719.72375
2020-11-19,12839.5,12963.0,12745.75,12771.7,35.12,3.61,1.24,11831.317000000003,10725.273000000001
2020-11-20,12813.4,12892.45,12730.25,12859.05,35.36,3.64,1.23,11859.513,10731.02875
2020-11-23,12960.3,12968.85,12825.7,12926.45,35.55,3.66,1.23,11888.753,10735.76275
2020-11-24,13002.6,13079.1,12978.0,13055.15,35.9,3.7,1.22,11921.055,10740.59275
2020-11-25,13130.0,13145.85,12833.65,12858.4,35.36,3.64,1.23,11947.787,10744.195
2020-11-26,12906.45,13018.0,12790.4,12987.0,35.71,3.68,1.22,11975.435999999998,10748.63825
2020-11-27,13012.05,13035.3,12914.3,12968.95,35.66,3.67,1.22,12004.493,10753.3255
2020-12-01,13062.2,13128.4,12962.8,13109.05,36.05,3.71,1.21,12036.575,10758.33125
2020-12-02,13121.4,13128.5,12983.55,13113.75,36.06,3.71,1.21,12073.839,10762.893999999998
2020-12-03,13215.3,13216.6,13107.9,13133.9,36.12,3.72,1.21,12113.444,10767.690250000001
2020-12-04,13177.4,13280.05,13152.85,13258.55,36.46,3.75,1.20,12155.978000000001,10773.41575
2020-12-07,13264.85,13366.65,13241.95,13355.75,36.73,3.78,1.19,12206.982000000002,10779.9655
2020-12-08,13393.85,13435.45,13311.05,13392.95,36.83,3.79,1.19,12253.836000000001,10786.967750000002
2020-12-09,13458.1,13548.9,13449.6,13529.1,37.2,3.83,1.17,12299.867,10793.98375
2020-12-10,13488.5,13503.55,13399.3,13478.3,37.06,3.81,1.18,12344.985,10800.971000000001
2020-12-11,13512.3,13579.35,13402.85,13513.85,37.16,3.82,1.18,12390.311000000002,10809.393250000001
2020-12-14,13571.45,13597.5,13472.45,13558.15,37.28,3.84,1.17,12433.135,10818.1945
2020-12-15,13547.2,13589.65,13447.05,13567.85,37.31,3.84,1.17,12474.425,10827.64125
2020-12-16,13663.1,13692.35,13606.45,13682.7,37.63,3.87,1.16,12514.830999999998,10837.88825
2020-12-17,13713.55,13773.25,13673.55,13740.7,37.79,3.89,1.16,12554.868,10850.583
2020-12-18,13764.4,13772.85,13658.6,13760.55,37.84,3.89,1.15,12593.386999999999,10863.722
2020-12-21,13741.9,13777.5,13131.45,13328.4,36.65,3.77,1.19,12621.670999999998,10873.8475
2020-12-22,13373.65,13492.05,13192.9,13466.3,37.03,3.81,1.18,12652.378,10884.924
2020-12-23,13473.5,13619.45,13432.2,13601.1,37.4,3.85,1.17,12685.71,10896.584500000003
2020-12-24,13672.15,13771.75,13626.9,13749.25,37.81,3.89,1.15,12721.274,10910.383500000002
2020-12-28,13815.15,13885.3,13811.55,13873.2,38.15,3.93,1.14,12765.131,10927.49225
2020-12-29,13910.35,13967.6,13859.9,13932.6,38.31,3.94,1.14,12808.534000000001,10944.86325
2020-12-30,13980.9,13997.0,13864.95,13981.95,38.45,3.96,1.14,12850.712,10966.822250000001
2020-12-31,13970.0,14024.85,13936.45,13981.75,38.45,3.96,1.14,12892.411,10986.955
2021-01-01,13996.1,14049.85,13991.35,14018.5,38.55,3.97,1.13,12934.028,11011.0605
2021-01-04,14104.35,14147.95,13953.75,14132.9,38.87,4.01,1.12,12978.757,11036.88975
2021-01-05,14075.15,14215.6,14048.15,14199.5,39.05,4.02,1.12,13024.14,11065.543249999999
2021-01-06,14240.95,14244.15,14039.9,14146.25,38.9,4.01,1.12,13071.71,11094.957250000001
2021-01-07,14253.75,14256.25,14123.1,14137.35,38.88,4.01,1.12,13116.669,11121.91675
2021-01-08,14258.4,14367.3,14221.65,14347.25,39.45,4.07,1.11,13169.021999999999,11155.60175
2021-01-11,14474.05,14498.2,14383.1,14484.75,39.72,4.1,1.10,13225.301000000001,11189.020250000001
2021-01-12,14473.8,14590.65,14432.85,14563.45,39.94,4.13,1.09,13283.722,11220.248249999999
2021-01-13,14639.8,14653.35,14435.7,14564.85,39.94,4.13,1.09,13341.636,11249.865249999999
2021-01-14,14550.05,14617.8,14471.5,14595.6,40.03,4.14,1.09,13397.278,11279.542
2021-01-15,14594.35,14617.45,14357.85,14433.7,39.34,4.09,1.10,13447.782,11310.305
2021-01-18,14453.3,14459.15,14222.8,14281.3,38.92,4.05,1.11,13491.002,11338.72275
2021-01-19,14371.65,14546.05,14350.85,14521.15,39.22,4.12,1.09,13536.154000000002,11370.0595
2021-01-20,14538.3,14666.45,14517.55,14644.7,39.55,4.15,1.08,13579.827,11402.864000000001
2021-01-21,14730.95,14753.55,14517.25,14590.35,39.41,4.13,1.09,13619.011999999999,11431.854749999999
2021-01-22,14583.4,14619.9,14357.75,14371.9,38.86,4.07,1.10,13651.466999999999,11459.970500000001
2021-01-25,14477.8,14491.1,14218.6,14238.9,38.42,4.04,1.11,13682.429000000002,11485.6055
2021-01-27,14237.95,14237.95,13929.3,13967.5,37.52,3.96,1.14,13707.38,11510.47375
2021-01-28,13810.4,13898.25,13713.25,13817.55,36.96,3.92,1.15,13728.125999999998,11534.935
2021-01-29,13946.6,13966.85,13596.75,13634.6,36.57,3.86,1.16,13743.334,11558.143999999998
2021-02-01,13758.6,14336.35,13661.75,14281.2,38.26,4.05,1.11,13770.193000000001,11583.21625
2021-02-02,14481.1,14731.7,14469.15,14647.85,38.79,4.15,1.08,13807.715999999999,11610.14625
2021-02-03,14754.9,14868.85,14574.15,14789.95,39.16,4.19,1.07,13846.334,11639.18875
2021-02-04,14789.05,14913.7,14714.75,14895.65,40.81,4.22,1.07,13885.717999999999,11667.7305
2021-02-05,14952.6,15014.65,14864.75,14924.25,41.46,4.23,1.06,13923.1,11695.782249999998
2021-02-08,15064.3,15159.9,15041.05,15115.8,42.0,4.28,1.05,13968.248,11725.58925
2021-02-09,15164.15,15257.1,15064.3,15109.3,41.97,4.28,1.05,14010.694000000001,11754.724250000001
2021-02-10,15119.05,15168.25,14977.2,15106.5,41.81,4.28,1.05,14053.445,11783.352250000002
2021-02-11,15073.25,15188.5,15065.4,15173.3,41.65,4.3,1.05,14094.73,11811.452
2021-02-12,15186.2,15243.5,15081.0,15163.3,41.58,4.3,1.05,14135.721000000001,11837.969000000001
2021-02-15,15270.3,15340.15,15243.4,15314.7,41.59,4.34,1.04,14179.337,11868.075
2021-02-16,15371.45,15431.75,15242.2,15313.45,41.78,4.34,1.04,14220.435,11898.61425
2021-02-17,15279.9,15314.3,15170.75,15208.9,41.49,4.31,1.04,14257.497999999998,11928.304250000001
2021-02-18,15238.7,15250.75,15078.05,15118.95,41.26,4.28,1.05,14292.018,11957.90375
2021-02-19,15074.8,15144.05,14898.2,14981.75,40.88,4.24,1.06,14321.071000000002,11986.555
2021-02-22,14999.05,15010.1,14635.05,14675.7,40.05,4.16,1.08,14345.018999999998,12013.7375
2021-02-23,14782.25,14854.5,14651.85,14707.8,40.14,4.17,1.08,14368.898000000001,12041.29375
2021-02-24,14729.15,15008.8,14723.05,14982.0,40.88,4.24,1.06,14397.375,12069.286
2021-02-25,15079.85,15176.5,15065.35,15097.35,41.2,4.28,1.05,14427.965,12099.059000000001
2021-02-26,14888.6,14919.45,14467.75,14529.15,39.65,4.12,1.09,14444.894000000002,12126.0205
2021-03-01,14702.5,14806.8,14638.55,14761.55,40.28,4.18,1.08,14465.310999999998,12155.712
2021-03-02,14865.3,14959.1,14760.8,14919.1,40.71,4.23,1.06,14488.482000000002,12185.912
2021-03-03,15064.4,15273.15,14995.8,15245.6,41.6,4.32,1.04,14526.826000000001,12216.807250000002
2021-03-04,15026.75,15202.35,14980.2,15080.75,41.15,4.27,1.05,14559.115,12246.679750000001
2021-03-05,14977.95,15092.35,14862.1,14938.1,40.76,4.23,1.06,14585.855,12276.174
2021-03-08,15002.45,15111.15,14919.9,14956.2,40.74,4.24,-,14609.993999999999,12305.809749999999
2021-03-09,15049.9,15126.85,14925.45,15098.4,41.12,4.28,1.05,14634.498,12334.726999999999
2021-03-10,15202.15,15218.45,15100.85,15174.8,41.33,4.3,1.05,14659.341999999999,12363.1505
2021-03-12,15321.15,15336.3,14953.6,15030.95,40.94,4.26,1.06,14680.322,12390.40375
2021-03-15,15048.4,15048.4,14745.85,14929.5,40.66,4.23,1.06,14699.277,12415.920499999998
2021-03-16,14996.1,15051.6,14890.65,14910.45,40.61,4.23,1.07,14717.116000000002,12440.57725
2021-03-17,14946.55,14956.55,14696.05,14721.3,40.1,4.17,1.08,14728.883999999998,12463.875999999998
2021-03-18,14855.5,14875.2,14478.6,14557.85,39.65,4.13,1.09,14736.051,12486.51975
2021-03-19,14471.15,14788.25,14350.1,14744.0,40.16,4.18,1.08,14748.006,12509.528999999999
2021-03-22,14736.3,14763.9,14597.85,14736.4,40.14,4.18,1.08,14759.987,12532.37375
2021-03-23,14768.55,14878.6,14707.0,14814.75,40.35,4.2,1.07,14769.337,12556.214249999997
2021-03-24,14712.45,14752.35,14535.0,14549.4,39.63,4.12,1.09,14770.63,12578.380500000001
2021-03-25,14570.9,14575.6,14264.4,14324.9,39.02,4.06,1.11,14765.859000000002,12600.495
2021-03-26,14506.3,14572.9,14414.25,14507.3,39.51,4.11,1.09,14764.707999999999,12623.167
2021-03-30,14628.5,14876.3,14617.6,14845.1,40.43,4.21,1.07,14769.698,12648.323999999999
2021-03-31,14811.85,14813.75,14670.25,14690.7,33.2,4.2,0.96,14774.838,12672.2075
2021-04-01,14798.4,14883.2,14692.45,14867.35,33.6,4.25,0.95,14786.559,12697.1385
2021-04-05,14837.7,14849.85,14459.5,14637.8,33.08,4.19,0.97,14788.892,12719.86925
2021-04-06,14737.0,14779.1,14573.9,14683.5,33.18,4.2,0.96,14789.668,12742.064750000001
2021-04-07,14716.45,14879.8,14649.85,14819.05,33.49,4.24,0.95,14794.242,12764.604
2021-04-08,14875.65,14984.15,14821.1,14873.8,33.61,4.25,0.96,14804.28,12786.618
2021-04-09,14882.65,14918.45,14785.65,14834.85,33.53,4.24,0.97,14816.198999999999,12809.265749999999
2021-04-12,14644.65,14652.5,14248.7,14310.8,32.34,4.09,1.00,14823.065,12829.375250000001
2021-04-13,14364.9,14528.9,14274.9,14504.8,32.72,4.15,0.99,14836.81,12849.984250000001
2021-04-15,14522.4,14597.55,14353.2,14581.45,32.78,4.17,0.98,14855.747,12871.3295
2021-04-16,14599.6,14697.7,14559.0,14617.85,32.84,4.18,0.98,14862.48,12892.908250000002
2021-04-19,14306.6,14382.3,14191.4,14359.45,32.12,4.11,1.00,14856.712,12912.55525
2021-04-20,14526.7,14526.95,14207.3,14296.4,31.97,4.09,1.00,14846.840999999999,12931.27875
2021-04-22,14219.15,14424.75,14151.4,14406.15,32.22,4.12,0.99,14837.051000000001,12950.272750000002
2021-04-23,14326.35,14461.15,14273.3,14341.35,32.07,4.11,1.00,14825.393,12968.16125
2021-04-26,14449.45,14557.5,14421.3,14485.0,32.39,4.15,0.99,14812.777,12986.587999999998
2021-04-27,14493.8,14667.55,14484.85,14653.05,32.28,4.2,0.98,14803.652,13006.324499999999
2021-04-28,14710.5,14890.25,14694.95,14864.55,32.72,4.26,0.96,14798.812999999998,13026.58
2021-04-29,14979.0,15044.35,14814.45,14894.9,32.79,4.26,0.99,14793.245,13047.214249999997
2021-04-30,14747.35,14855.45,14601.7,14631.1,32.21,4.19,1.00,14782.600999999999,13066.35625
2021-05-03,14481.05,14673.85,14416.25,14634.15,31.54,4.19,1.00,14768.99,13086.490249999999
2021-05-04,14687.25,14723.4,14461.5,14496.5,30.47,4.15,1.01,14752.650999999998,13105.881749999999
2021-05-05,14604.15,14637.9,14506.6,14617.85,30.65,4.19,1.00,14740.83,13125.27125
2021-05-06,14668.35,14743.9,14611.5,14724.8,30.82,4.22,1.00,14732.947,13144.38675
2021-05-07,14816.85,14863.05,14765.5,14823.15,30.23,4.24,0.99,14729.775,13163.391500000002
2021-05-10,14928.25,14966.9,14892.5,14942.35,30.43,4.28,0.98,14735.108,13182.292000000001
2021-05-11,14789.7,14900.0,14771.4,14850.75,30.14,4.25,0.99,14737.966999999999,13200.88275
2021-05-12,14823.55,14824.05,14649.7,14696.5,29.83,4.21,1.00,14732.257,13218.288
2021-05-14,14749.4,14749.65,14591.9,14677.8,29.79,4.2,1.00,14723.866000000002,13235.70625
2021-05-17,14756.25,14938.0,14725.35,14923.15,30.2,4.27,0.98,14731.746,13254.663
2021-05-18,15067.2,15137.25,15043.7,15108.1,30.53,4.33,0.97,14738.677000000001,13273.70075
2021-05-19,15058.6,15133.4,15008.85,15030.15,29.98,4.3,0.98,14740.897999999997,13292.837249999999
2021-05-20,15042.6,15069.8,14884.9,14906.05,29.59,4.27,0.99,14734.107,13311.85675
2021-05-21,14987.8,15190.0,14985.85,15175.3,29.48,4.34,0.97,14735.998,13332.366000000002
2021-05-24,15211.35,15256.25,15145.45,15197.7,29.52,4.35,0.97,14741.19,13353.8965
2021-05-25,15291.75,15293.85,15163.4,15208.45,29.25,4.35,1.00,14746.235,13374.4625
2021-05-26,15257.05,15319.9,15194.95,15301.45,29.41,4.38,0.99,14750.296,13395.461500000001
2021-05-27,15323.95,15384.55,15272.5,15337.85,29.48,4.39,0.99,14753.556999999999,13416.15
2021-05-28,15421.2,15469.65,15394.75,15435.65,28.98,4.42,0.98,14761.651000000002,13437.258
2021-05-31,15437.75,15606.35,15374.0,15582.8,29.22,4.39,1.06,14774.716999999999,13458.82125
2021-06-01,15629.65,15660.75,15528.3,15574.85,28.87,4.39,1.07,14788.005,13480.083
2021-06-02,15520.35,15597.45,15459.85,15576.2,28.88,4.39,1.06,14805.103000000001,13501.422000000002
2021-06-03,15655.55,15705.1,15611.0,15690.35,29.1,4.43,1.07,14827.753,13523.3715
2021-06-04,15712.5,15733.6,15622.35,15670.25,29.06,4.42,1.07,14846.278,13545.83075
2021-06-07,15725.1,15773.45,15678.1,15751.65,29.21,4.44,1.07,14866.583,13568.353500000001
2021-06-08,15773.9,15778.8,15680.0,15740.1,29.19,4.44,1.07,14885.09,13590.127249999998
2021-06-09,15766.3,15800.45,15566.9,15635.35,28.99,4.41,1.07,14906.809,13611.261999999999
2021-06-10,15692.1,15751.25,15648.5,15737.75,29.18,4.44,1.15,14935.065999999999,13633.389749999998
2021-06-11,15796.45,15835.55,15749.8,15799.35,29.3,4.46,1.18,14960.907000000001,13655.5285
2021-06-14,15791.4,15823.05,15606.5,15811.85,29.32,4.46,1.20,14980.242,13677.255500000001
2021-06-15,15866.95,15901.6,15842.4,15869.25,29.43,4.48,1.20,15003.813,13699.2405
2021-06-16,15847.5,15880.85,15742.6,15767.55,29.24,4.45,1.20,15021.817,13720.330249999999
2021-06-17,15648.3,15769.35,15616.75,15691.4,29.1,4.43,1.24,15042.889,13740.990999999998
2021-06-18,15756.5,15761.5,15450.9,15683.35,29.08,4.32,1.24,15062.885999999999,13761.16975
2021-06-21,15525.85,15765.15,15505.65,15746.5,29.19,4.31,1.22,15081.435,13782.96475
2021-06-22,15840.5,15895.75,15752.1,15772.75,29.05,4.32,1.21,15099.413999999999,13804.477249999998
2021-06-23,15862.8,15862.95,15673.95,15686.95,28.89,4.3,1.22,15116.456,13825.237
2021-06-24,15737.3,15821.4,15702.7,15790.45,29.08,4.32,1.22,15146.048999999999,13846.552
2021-06-25,15839.35,15870.8,15772.3,15860.35,29.21,4.34,1.21,15173.16,13869.1845
2021-06-28,15915.35,15915.65,15792.15,15814.7,29.12,4.33,1.22,15197.825,13891.482750000001
2021-06-29,15807.5,15835.9,15724.05,15748.45,29.0,4.31,1.26,15220.437,13913.63825
2021-06-30,15776.9,15839.1,15708.75,15721.5,28.33,4.24,1.26,15247.678,13935.855749999999
2021-07-01,15755.05,15755.55,15667.05,15680.0,28.26,4.23,1.27,15275.35,13957.0095
2021-07-02,15705.85,15738.35,15635.95,15722.2,28.33,4.24,1.23,15301.671,13978.29825
2021-07-05,15793.4,15845.95,15762.05,15834.35,28.53,4.27,1.23,15331.531,14000.269750000001
2021-07-06,15813.75,15914.2,15801.0,15818.25,28.5,4.26,1.10,15358.196000000002,14021.752
2021-07-07,15819.6,15893.55,15779.7,15879.65,28.62,4.28,1.10,15382.728000000001,14043.1275
2021-07-08,15855.4,15885.75,15682.9,15727.9,28.34,4.24,1.14,15399.995,14064.1865
2021-07-09,15688.25,15730.85,15632.75,15689.8,28.27,4.23,1.09,15415.893,14085.110750000002
2021-07-12,15766.8,15789.2,15644.75,15692.6,28.21,4.23,1.09,15437.123,14107.320999999998
2021-07-13,15794.0,15820.8,15744.6,15812.35,28.43,4.26,1.08,15460.687,14130.6145
2021-07-14,15808.7,15877.35,15764.2,15853.95,28.5,4.27,1.09,15487.836000000001,14154.225
2021-07-15,15872.15,15952.35,15855.0,15924.2,28.63,4.29,1.10,15513.963,14179.81825
2021-07-16,15958.35,15962.25,15882.6,15923.4,28.53,4.29,1.09,15537.935,14204.184000000001
2021-07-19,15754.5,15836.9,15707.5,15752.4,28.23,4.25,1.11,15556.52,14226.80825
2021-07-20,15703.95,15728.45,15578.55,15632.1,27.89,4.21,1.11,15570.315,14248.85675
2021-07-22,15736.6,15834.8,15726.4,15824.05,28.22,4.26,1.11,15589.781,14271.73925
2021-07-23,15856.8,15899.8,15768.4,15856.05,28.28,4.16,1.13,15612.972,14293.934749999999
2021-07-26,15849.3,15893.35,15797.0,15824.45,28.13,4.13,1.13,15635.905,14315.540249999998
2021-07-27,15860.5,15881.55,15701.0,15746.45,27.45,4.11,1.14,15652.371000000001,14335.960500000001
2021-07-28,15761.55,15767.5,15513.45,15709.4,26.98,4.1,1.18,15664.396999999999,14355.81325
2021-07-29,15762.7,15817.35,15737.8,15778.45,27.08,4.12,1.19,15679.363000000001,14375.5325
2021-07-30,15800.6,15862.8,15744.85,15763.05,27.01,4.12,1.18,15696.503,14394.77675
2021-08-02,15874.9,15892.9,15834.65,15885.15,27.21,4.15,1.17,15710.7,14414.54775
2021-08-03,15951.55,16146.9,15914.35,16130.75,27.31,4.21,1.15,15729.361,14435.528999999999
2021-08-04,16195.25,16290.2,16176.15,16258.8,27.39,4.25,1.14,15750.368,14456.96775
2021-08-05,16288.95,16349.45,16210.3,16294.6,26.72,4.25,1.14,15770.230999999998,14480.038999999999
2021-08-06,16304.4,16336.75,16223.3,16238.2,26.51,4.24,1.13,15788.238000000001,14502.41775
