Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield,MA50,MA200
2010-05-14,5140.7,5162.7,5048.1,5068.15,237101281.0,81720300000.0,19.88,3.54,0.96,5165.36,4894.935
2010-05-17,5027.5,5052.75,4945.85,5040.7,261741070.0,91345500000.0,19.78,3.52,0.97,5165.505999999999,4898.8155
2010-05-18,5045.9,5083.5,5009.8,5044.5,216372038.0,81659200000.0,19.79,3.53,0.97,5165.696,4902.138
2010-05-19,5016.7,5016.7,4891.9,4901.1,309751838.0,105534200000.0,19.23,3.43,0.99,5162.786,4904.514749999999
2010-05-20,4942.2,4957.65,4903.85,4926.15,280645884.0,90542800000.0,19.33,3.44,0.99,5159.733,4906.97175
2010-05-21,4882.95,4914.7,4822.0,4903.5,330705959.0,92715600000.0,19.24,3.43,0.99,5156.7609999999995,4909.32225
2010-05-24,4978.2,4998.1,4897.15,4913.45,322085585.0,84023200000.0,19.28,3.44,0.99,5153.816000000001,4911.983
2010-05-25,4872.75,4872.75,4757.2,4775.1,293761084.0,86016000000.0,18.73,3.34,1.02,5147.892,4913.6655
2010-05-26,4801.8,4886.7,4801.8,4880.5,317645112.0,95100000000.0,19.15,3.41,1.0,5144.01,4915.5615
2010-05-27,4881.55,4970.8,4860.35,4959.8,367612171.0,124985400000.00002,19.46,3.47,0.98,5141.946,4917.47625
2010-05-28,4986.9,5037.35,4980.25,5029.45,287592869.0,91065900000.0,20.25,3.52,0.97,5140.031,4919.8857499999995
2010-05-31,5041.85,5066.5,5006.9,5056.6,305074964.0,80582600000.0,20.36,3.54,0.96,5138.045,4922.3495
2010-06-01,5045.85,5045.95,4937.85,4945.5,290884239.0,82682200000.0,19.91,3.46,0.99,5133.576,4924.79925
2010-06-02,4953.3,5005.1,4943.25,4994.3,314824368.0,87193900000.0,20.1,3.49,0.98,5129.731000000001,4928.004
2010-06-03,5050.8,5095.85,5050.8,5082.4,287878993.0,79761800000.0,20.46,3.55,0.96,5128.751,4931.86925
2010-06-04,5088.1,5115.6,5066.25,5105.1,263585457.0,75899800000.0,20.55,3.57,0.96,5127.8330000000005,4935.685
2010-06-07,4994.35,5019.35,4976.45,5008.35,243191311.0,75796400000.0,20.18,3.51,0.97,5124.361999999999,4939.077499999999
2010-06-08,5007.65,5045.7,4944.25,4963.45,256498502.0,79261200000.0,20.0,3.47,0.98,5119.451,4941.514
2010-06-09,4967.0,5027.7,4961.15,4982.5,269468903.0,83722300000.0,20.08,3.49,0.98,5114.51,4944.1685
2010-06-10,4991.6,5063.75,4991.6,5058.4,267799755.0,79461900000.0,20.39,3.54,0.96,5111.721,4948.13525
2010-06-11,5100.75,5111.45,5072.5,5091.1,277367528.0,89094500000.0,20.48,3.56,0.96,5109.782,4951.89875
2010-06-14,5111.65,5163.2,5109.7,5160.55,283404365.0,75599600000.0,20.76,3.61,0.94,5108.459,4956.34175
2010-06-15,5161.85,5194.1,5137.75,5185.55,444236209.0,93181200000.00002,20.86,3.63,0.94,5106.081,4960.63775
2010-06-16,5210.15,5215.4,5180.0,5197.3,381310654.0,97396900000.0,20.91,3.64,0.94,5103.945,4964.655
2010-06-17,5205.3,5243.15,5171.7,5233.45,312889674.0,96517099999.99998,21.05,3.66,0.93,5102.329000000001,4968.31225
2010-06-18,5238.15,5260.25,5202.25,5218.45,377718604.0,101080900000.0,20.99,3.65,0.93,5101.648,4971.8232499999995
2010-06-21,5248.2,5319.2,5248.2,5307.55,302355819.0,87960200000.0,21.35,3.72,0.92,5101.781,4975.65975
2010-06-22,5303.65,5304.25,5267.35,5272.2,279926039.0,74767800000.0,21.21,3.69,0.92,5101.691,4979.299
2010-06-23,5248.05,5291.15,5247.7,5282.5,228833295.0,72697000000.0,21.25,3.7,0.92,5102.084,4982.77725
2010-06-24,5282.85,5306.6,5247.45,5281.95,347480963.0,115936600000.0,21.25,3.7,0.92,5103.358,4986.5475
2010-06-25,5265.05,5278.4,5227.6,5236.0,311921404.0,91509599999.99998,21.06,3.67,0.93,5103.955,4990.2805
2010-06-28,5250.7,5306.7,5250.7,5301.45,248939484.0,83080000000.0,21.32,3.71,0.92,5107.023,4994.433249999999
2010-06-29,5295.45,5295.45,5212.1,5230.9,262145663.0,80573000000.0,21.04,3.66,0.93,5108.055,4998.28625
2010-06-30,5195.6,5288.35,5187.3,5281.55,323546382.0,99938200000.0,21.24,3.7,0.92,5109.722,5001.994000000001
2010-07-01,5249.25,5249.25,5208.55,5228.15,251009927.0,76670200000.0,21.03,3.66,0.93,5109.876,5004.924499999999
2010-07-02,5237.6,5254.2,5202.85,5213.9,278962186.0,71554400000.0,20.97,3.65,0.93,5109.15,5007.70375
2010-07-05,5210.8,5229.3,5203.45,5212.35,206271705.0,45680000000.0,20.97,3.65,0.93,5108.045999999999,5010.43225
2010-07-06,5214.35,5269.75,5212.3,5262.35,205985289.0,59758600000.0,21.17,3.68,0.93,5108.236,5013.3910000000005
2010-07-07,5264.65,5264.65,5211.85,5219.3,224905959.0,62766000000.0,20.99,3.65,0.93,5109.298000000001,5016.112749999999
2010-07-08,5255.55,5294.0,5255.55,5272.2,213215236.0,66078000000.0,21.21,3.69,0.92,5110.673,5019.16
2010-07-09,5295.8,5326.9,5295.8,5322.15,297290747.0,85290300000.0,21.41,3.73,0.92,5112.4,5022.02125
2010-07-12,5340.1,5368.6,5327.9,5349.7,262425344.0,81240300000.0,21.53,3.75,0.91,5115.625,5024.70575
2010-07-13,5335.25,5371.6,5327.65,5368.35,313642612.0,92796400000.0,21.61,3.76,0.91,5120.771000000001,5027.43875
2010-07-14,5405.1,5417.35,5342.05,5355.15,321475826.0,98339200000.0,21.56,3.75,0.91,5125.862,5030.02375
2010-07-15,5360.9,5367.5,5330.4,5349.2,236370891.0,83765600000.0,21.53,3.75,0.91,5131.493,5032.3814999999995
2010-07-16,5353.35,5372.9,5347.3,5366.9,237280197.0,82788700000.00002,21.6,3.76,0.91,5139.116,5035.077
2010-07-19,5343.75,5385.45,5341.35,5364.6,210386367.0,64901600000.0,21.62,3.76,0.91,5143.38,5037.67475
2010-07-20,5386.5,5393.4,5332.2,5345.6,218878568.0,61336600000.0,21.54,3.75,0.91,5148.401999999999,5040.273749999999
2010-07-21,5360.25,5385.15,5359.85,5376.2,207061688.0,73838400000.0,21.67,3.77,0.9,5153.515,5042.80925
2010-07-22,5367.9,5418.45,5350.6,5414.65,260475826.0,87922700000.0,21.74,3.8,0.9,5158.805,5045.177
2010-07-23,5440.5,5445.2,5404.5,5416.1,276820981.0,88726299999.99998,21.74,3.8,0.9,5165.764,5047.5425
2010-07-26,5422.75,5433.05,5377.0,5386.75,229253532.0,72966700000.0,21.68,3.78,0.9,5172.685,5050.16675
2010-07-27,5399.95,5416.9,5375.9,5398.45,251139649.0,94283400000.0,21.72,3.79,0.9,5179.764,5052.72425
2010-07-28,5407.65,5415.05,5362.85,5373.55,219004041.0,88406600000.0,21.62,3.77,0.9,5189.213,5055.29425
2010-07-29,5359.3,5390.1,5359.3,5384.75,290546974.0,102636299999.99998,21.67,3.71,1.01,5198.385,5057.82425
2010-07-30,5371.85,5387.15,5338.4,5347.2,219726961.0,77034700000.0,21.52,3.69,1.02,5207.259,5060.418
2010-08-02,5379.45,5416.45,5379.45,5410.75,166288698.0,64991300000.0,21.94,3.73,1.01,5217.205,5062.806
2010-08-03,5431.5,5435.6,5407.35,5421.1,212942929.0,73386100000.0,21.99,3.6,1.03,5230.125,5064.90175
2010-08-04,5428.55,5455.1,5407.35,5443.9,199972742.0,67911000000.0,22.08,3.61,1.03,5241.393,5067.108499999999
2010-08-05,5443.9,5465.85,5421.1,5425.0,201838509.0,71713900000.0,22.0,3.6,1.03,5250.696999999999,5069.0419999999995
2010-08-06,5422.35,5449.55,5407.95,5416.2,234205837.0,64914900000.0,21.97,3.5,1.1,5258.432000000001,5070.92825
2010-08-09,5421.05,5470.7,5420.9,5465.45,206986442.0,63816400000.0,22.07,3.53,1.09,5266.609,5073.179
2010-08-10,5464.0,5467.9,5427.75,5441.7,271948393.0,86430100000.0,21.97,3.52,1.09,5276.533,5075.589
2010-08-11,5442.25,5454.55,5394.2,5401.0,281913466.0,94591900000.0,21.81,3.49,1.1,5284.6669999999995,5078.1675
2010-08-12,5399.45,5412.85,5355.3,5402.8,259940732.0,101921400000.0,21.81,3.49,1.1,5291.075,5080.68875
2010-08-13,5408.05,5462.8,5408.05,5442.0,274145845.0,94415800000.0,21.97,3.52,1.09,5297.812999999999,5083.553
2010-08-16,5443.1,5458.2,5389.4,5411.85,304145071.0,88783600000.0,21.88,3.5,1.1,5305.883000000001,5086.903499999999
2010-08-17,5416.6,5441.85,5406.2,5411.65,250737101.0,81578400000.0,21.88,3.5,1.09,5314.847,5090.33525
2010-08-18,5432.75,5480.05,5423.4,5473.55,253331041.0,83714599999.99998,22.13,3.54,1.08,5324.668000000001,5094.46525
2010-08-19,5492.3,5536.6,5487.15,5532.7,253971415.0,79187400000.0,22.37,3.57,1.07,5334.154,5099.043
2010-08-20,5518.55,5540.7,5508.85,5524.25,213910488.0,72222600000.0,22.34,3.57,1.07,5342.816999999999,5104.295
2010-08-23,5527.7,5544.55,5516.2,5537.95,189902703.0,70707500000.0,22.39,3.58,1.07,5350.365,5108.89275
2010-08-24,5541.7,5542.6,5481.1,5499.75,211575567.0,75041800000.0,22.24,3.55,1.08,5356.649,5112.9929999999995
2010-08-25,5491.85,5499.85,5444.7,5453.95,226594902.0,73819300000.0,22.08,3.52,1.09,5361.781999999999,5116.67375
2010-08-26,5466.0,5480.65,5448.15,5468.15,281894113.0,101113100000.0,22.13,3.53,1.08,5366.476000000001,5119.903
2010-08-27,5474.45,5476.55,5385.9,5401.4,218790239.0,72122600000.0,21.86,3.49,1.1,5370.135,5122.87775
2010-08-30,5443.55,5459.9,5381.55,5407.25,175777714.0,56642600000.0,21.88,3.48,1.1,5372.129,5125.2935
2010-08-31,5390.35,5405.4,5340.55,5394.05,231666881.0,86874800000.0,21.83,3.47,1.1,5374.566,5127.928
2010-09-01,5406.9,5472.35,5406.9,5466.0,205986515.0,76419500000.0,22.12,3.52,1.09,5378.236,5130.70025
2010-09-02,5494.45,5505.7,5474.55,5482.15,222293282.0,66856500000.0,22.19,3.53,1.09,5382.24,5133.264
2010-09-03,5493.35,5502.5,5472.55,5479.6,207394018.0,57442000000.0,22.18,3.52,1.09,5387.111999999999,5135.789
2010-09-06,5503.85,5584.4,5503.85,5573.0,214385100.0,80374900000.0,22.56,3.58,1.07,5392.543,5138.81275
2010-09-07,5579.9,5612.55,5578.4,5594.85,235322098.0,77146000000.0,22.64,3.6,1.06,5399.822000000001,5142.2775
2010-09-08,5572.75,5613.45,5563.9,5597.95,200501073.0,72918700000.0,22.66,3.6,1.06,5406.15,5145.471500000001
2010-09-09,5606.9,5635.85,5598.5,5629.7,210273710.0,81367600000.0,22.78,3.62,1.06,5414.181,5148.603
2010-09-13,5657.4,5754.8,5657.4,5745.75,228612704.0,95076400000.0,23.42,3.72,1.03,5424.817999999999,5152.3505
2010-09-14,5763.7,5817.05,5753.4,5773.15,281725757.0,104536000000.0,23.53,3.74,1.02,5436.034000000001,5156.16275
2010-09-15,5775.5,5841.35,5775.5,5831.7,277161112.0,111533200000.0,23.77,3.78,1.01,5447.420999999999,5160.735
2010-09-16,5822.3,5867.45,5781.15,5794.0,271012143.0,98577300000.0,23.62,3.75,1.02,5458.915,5165.431
2010-09-17,5815.75,5864.65,5815.75,5855.0,292347802.0,99078000000.0,23.87,3.79,1.01,5470.571,5169.988
2010-09-20,5861.85,5949.3,5861.85,5943.0,274614777.0,96966800000.0,24.23,3.85,1.0,5482.988,5174.5335
2010-09-21,5963.5,5992.05,5917.8,5962.6,307340798.0,113962099999.99998,24.31,3.8,1.0,5495.246,5179.15075
2010-09-22,5972.45,5989.55,5900.25,5944.9,265614141.0,103180800000.0,24.23,3.79,1.01,5506.777000000001,5183.6155
2010-09-23,5953.85,5957.75,5890.25,5917.4,228078795.0,82790000000.0,24.12,3.77,1.01,5518.022,5188.03675
2010-09-24,5913.75,5981.75,5910.45,5973.9,263915818.0,92980300000.0,24.35,3.81,1.0,5530.516,5192.96425
2010-09-27,6008.2,6025.75,5979.25,5990.95,244682585.0,86760300000.0,24.42,3.82,1.0,5542.997,5197.56925
2010-09-28,5990.25,6004.9,5951.3,5987.35,245971868.0,89486800000.0,24.41,3.76,1.01,5555.451999999999,5202.345249999999
2010-09-29,6007.25,6026.05,5941.15,5952.8,253619600.0,93187700000.0,24.27,3.74,1.02,5567.596,5206.83825
2010-09-30,5950.7,5988.5,5919.3,5975.25,314742656.0,129577000000.0,24.36,3.75,1.01,5579.576999999999,5211.5335
2010-10-01,5987.75,6096.6,5987.75,6089.6,312957851.0,110043100000.0,24.5,3.83,1.0,5593.076,5216.85825
2010-10-04,6115.95,6168.15,6101.9,6114.45,309403234.0,99208900000.0,24.6,3.79,1.01,5607.043000000001,5222.673000000001
2010-10-05,6113.95,6144.25,6098.6,6106.25,239413875.0,84882500000.0,24.56,3.79,1.01,5621.433000000001,5228.397
2010-10-06,6129.15,6179.15,6121.9,6151.5,259494246.0,93487900000.00002,24.74,3.82,1.0,5636.494000000001,5234.3192500000005
2010-10-07,6157.65,6172.85,6077.45,6091.85,326777871.0,103433200000.0,24.46,3.77,1.01,5650.86,5240.1945000000005
2010-10-08,6110.45,6120.55,6036.65,6073.25,269256316.0,93815000000.0,24.38,3.76,1.02,5664.63,5246.137999999999
2010-10-11,6137.65,6137.65,6088.1,6111.25,202345896.0,76656300000.0,24.54,3.79,1.01,5679.911,5252.095499999999
2010-10-12,6115.5,6115.5,6029.75,6063.25,205021562.0,70836300000.0,24.34,3.76,1.02,5692.960999999999,5257.094499999999
2010-10-13,6084.5,6196.65,6066.05,6191.85,234010604.0,102029500000.0,24.86,3.84,1.0,5708.376,5262.567000000001
2010-10-14,6207.95,6240.2,6124.9,6143.6,214374791.0,88367800000.0,24.67,3.8,1.01,5722.37,5267.77
2010-10-15,6160.75,6164.9,6019.65,6030.7,186518367.0,83614900000.0,24.21,3.73,1.02,5734.484,5272.475
2010-10-18,6072.3,6072.3,5951.9,6041.9,216361709.0,98487500000.0,24.1,3.74,1.02,5746.998,5277.094249999999
2010-10-19,6073.85,6094.1,5983.15,6000.5,214199385.0,88361200000.00002,23.93,3.72,1.03,5757.6990000000005,5281.329000000001
2010-10-20,5980.35,6010.6,5947.35,5961.85,183526010.0,70192900000.0,23.78,3.69,1.04,5768.102000000001,5285.119250000001
2010-10-21,5984.05,6089.0,5972.1,6079.35,216717787.0,90917700000.0,24.25,3.76,1.02,5781.669,5289.446
2010-10-22,6089.25,6100.15,6023.6,6051.25,193571110.0,78644400000.0,24.13,3.75,1.02,5794.638000000001,5293.74375
2010-10-25,6080.45,6128.7,6076.55,6083.15,192478608.0,76793400000.0,24.26,3.77,1.02,5807.461000000001,5298.280750000001
2010-10-26,6091.85,6096.8,6054.55,6061.9,176728230.0,79181400000.0,23.99,3.75,1.02,5820.4619999999995,5302.66025
2010-10-27,6056.5,6059.9,5976.8,6001.15,211029845.0,84196900000.0,23.75,3.71,1.03,5832.252,5306.940500000001
2010-10-28,6023.8,6053.8,5958.1,5975.0,356128900.0,156312700000.0,23.65,3.7,1.03,5842.281,5310.97
2010-10-29,6002.8,6011.65,5922.85,5999.35,224662410.0,94108300000.0,23.74,3.71,1.03,5851.6140000000005,5314.97625
2010-11-01,6061.2,6106.45,6061.2,6095.95,191401736.0,83648400000.0,24.13,3.77,1.01,5863.048000000001,5319.507999999999
2010-11-02,6104.2,6120.65,6077.65,6104.85,193956296.0,79081100000.0,24.16,3.78,1.01,5874.3859999999995,5323.9705
2010-11-03,6131.1,6162.75,6129.55,6142.75,177866322.0,70029100000.0,24.31,3.8,1.0,5887.246,5328.866
2010-11-04,6183.5,6255.3,6180.2,6251.4,196117227.0,81131100000.0,24.49,3.87,0.99,5903.195,5334.323999999999
2010-11-05,6284.6,6304.9,6272.15,6280.45,42345877.0,14239300000.0,24.61,3.89,0.98,5919.441,5340.559750000001
2010-11-08,6299.35,6299.35,6239.45,6245.8,235074502.0,85262600000.0,24.47,3.86,0.99,5936.329000000001,5346.89575
2010-11-09,6252.25,6283.5,6221.35,6275.4,229315944.0,91607400000.0,24.59,3.88,0.98,5953.692000000001,5353.567000000001
2010-11-10,6276.8,6281.3,6245.8,6251.6,202248108.0,78976900000.0,24.49,3.87,0.99,5970.843000000001,5360.902999999999
2010-11-11,6260.45,6274.75,6154.05,6168.0,243215295.0,89043200000.0,24.17,3.82,1.0,5984.883000000001,5367.72225
2010-11-12,6158.1,6179.95,6029.35,6043.05,235706776.0,92436400000.0,23.68,3.74,1.02,5996.101,5373.82425
2010-11-15,6049.85,6097.0,6009.0,6090.6,191633299.0,80643500000.0,23.25,3.78,1.01,6008.321000000001,5380.027000000001
2010-11-16,6108.7,6108.7,5944.25,5962.0,227790561.0,92707500000.0,22.76,3.7,1.03,6016.101000000001,5385.9177500000005
2010-11-18,6034.4,6034.4,5874.05,5974.15,304132325.0,121492300000.0,22.8,3.71,1.03,6023.687,5391.365499999999
2010-11-19,5984.5,5984.5,5842.9,5865.95,235959522.0,91100400000.00002,22.39,3.64,1.05,6029.047,5396.706
2010-11-22,5891.35,5989.4,5875.0,5980.6,192696707.0,77775800000.0,22.86,3.71,1.03,6036.065,5403.23475
2010-11-23,5948.7,5948.9,5797.25,5908.4,249342484.0,99833700000.00002,22.58,3.67,1.04,6039.318,5409.19075
2010-11-24,5918.4,5951.9,5804.85,5832.75,209912907.0,94737200000.0,22.3,3.62,1.05,6040.51,5414.75125
2010-11-25,5847.85,5866.65,5731.55,5748.95,538686678.0,185039100000.0,21.97,3.57,1.07,6038.855,5419.744000000001
2010-11-26,5772.85,5781.1,5600.2,5687.4,492217100.0,144804400000.0,21.74,3.53,1.08,6036.722999999999,5424.5845
2010-11-29,5718.9,5778.3,5685.25,5768.5,272594067.0,90910200000.0,22.04,3.58,1.06,6034.9929999999995,5429.51375
2010-11-30,5753.2,5841.95,5717.85,5817.3,366585603.0,136519599999.99998,22.23,3.61,1.06,6032.479,5434.804
2010-12-01,5824.2,5930.2,5822.35,5921.9,270830853.0,99614500000.0,22.62,3.68,1.04,6031.665,5440.3640000000005
2010-12-02,5973.45,5994.1,5943.25,5967.6,286083148.0,105148600000.0,22.79,3.7,1.03,6032.119000000001,5445.86975
2010-12-03,5969.0,5977.45,5909.45,5937.75,248896114.0,88904700000.0,22.67,3.68,1.03,6032.526000000001,5451.36625
2010-12-06,5971.7,6009.35,5920.2,5930.0,206912028.0,88505000000.0,22.65,3.68,1.04,6031.648,5457.04625
2010-12-07,5932.3,5936.15,5869.6,5904.9,223712105.0,95310000000.0,22.55,3.66,1.04,6029.927,5462.5785
2010-12-08,5886.55,5888.75,5805.25,5827.55,199835493.0,91391299999.99998,22.25,3.62,1.05,6026.731,5467.67525
2010-12-09,5844.6,5847.9,5659.9,5682.2,266117511.0,111144599999.99998,21.7,3.53,1.08,6021.319,5472.089499999999
2010-12-10,5677.65,5775.5,5636.4,5768.6,272604872.0,116161900000.0,22.03,3.58,1.07,6017.186000000001,5476.938250000001
2010-12-13,5789.55,5831.25,5721.35,5826.15,221835987.0,87601200000.00002,22.27,3.62,1.05,6011.9169999999995,5481.745
2010-12-14,5843.6,5879.15,5812.3,5869.8,192713306.0,76020000000.0,22.44,3.65,1.05,6007.023999999999,5486.297750000001
2010-12-15,5859.0,5868.8,5786.95,5812.75,190628482.0,85834000000.0,22.22,3.61,1.06,6001.153999999999,5490.1945
2010-12-16,5827.85,5869.25,5774.45,5862.05,223187551.0,99762200000.0,22.41,3.64,1.05,5995.365,5494.32975
2010-12-20,5843.85,5894.25,5816.4,5858.8,194552226.0,87594200000.0,22.4,3.64,1.05,5990.704000000001,5498.3907500000005
2010-12-21,5869.85,5919.2,5869.85,5913.1,190259146.0,81357800000.0,22.61,3.67,1.04,5987.501,5502.56225
2010-12-22,5928.35,5938.65,5874.0,5899.45,196802811.0,74905000000.0,22.55,3.67,1.04,5983.265,5506.798999999999
2010-12-23,5917.3,5920.6,5878.6,5889.75,142552250.0,55511100000.0,22.52,3.66,1.04,5979.795,5510.94425
2010-12-24,5856.75,5918.45,5856.75,5913.7,173564887.0,57001600000.0,22.61,3.67,1.04,5974.232000000001,5515.15625
2010-12-27,5915.15,5944.35,5891.9,5898.0,136433329.0,43484900000.0,22.55,3.66,1.04,5969.32,5519.273250000001
2010-12-28,5904.0,5909.6,5882.85,5895.35,128087151.0,45168800000.0,22.54,3.66,1.04,5966.612999999999,5523.435
2010-12-29,5902.95,5961.2,5902.95,5956.65,138866334.0,51083100000.00001,22.77,3.7,1.03,5964.908,5527.592250000001
2010-12-30,5958.25,5999.95,5958.25,5996.7,268978022.0,88526800000.0,22.93,3.73,1.02,5964.832,5531.79625
2010-12-31,5999.4,6044.65,5999.4,6034.75,182031085.0,62858800000.0,23.07,3.75,1.02,5966.29,5536.12525
2011-01-03,6070.45,6079.4,6047.55,6056.2,152961977.0,55678000000.0,23.15,3.76,1.01,5965.826999999999,5540.4735
2011-01-04,6068.75,6080.2,6025.55,6042.55,243749959.0,89582500000.0,23.1,3.75,1.02,5965.653,5545.0292500000005
2011-01-05,6038.4,6038.4,5960.2,5976.4,204421437.0,80041000000.0,22.85,3.71,1.03,5963.517999999999,5549.15625
2011-01-06,5999.0,6009.25,5915.35,5935.65,233660202.0,91203400000.0,22.69,3.69,1.03,5960.993,5552.925
2011-01-07,5921.2,5935.55,5780.85,5798.5,262894240.0,101727900000.00002,22.17,3.6,1.06,5956.94,5555.8725
2011-01-10,5795.75,5798.85,5637.2,5656.9,239713874.0,96863200000.0,21.65,3.52,1.08,5950.5779999999995,5558.00925
2011-01-11,5661.15,5715.65,5598.4,5648.9,246922032.0,101948300000.0,21.62,3.51,1.09,5943.569,5560.264499999999
2011-01-12,5687.05,5762.55,5611.85,5753.35,282135767.0,106139300000.0,22.02,3.58,1.07,5936.717,5563.090999999999
2011-01-13,5743.0,5758.4,5642.85,5657.8,268207223.0,101566900000.0,21.62,3.52,1.08,5927.776000000001,5565.2465
2011-01-14,5657.95,5728.3,5550.55,5564.1,247703898.0,87965800000.0,21.23,3.46,1.1,5916.203,5566.54475
2011-01-17,5559.35,5597.8,5532.6,5557.8,225801964.0,79385200000.0,21.21,3.46,1.1,5902.331,5567.813249999999
2011-01-18,5580.85,5623.75,5574.3,5618.85,228178629.0,79106900000.0,21.35,3.49,1.09,5889.099,5569.33625
2011-01-19,5629.9,5644.0,5570.55,5596.9,241790737.0,87032900000.00002,21.25,3.48,1.1,5876.121,5571.058249999999
2011-01-20,5567.8,5630.9,5547.2,5615.95,221552777.0,88408200000.0,21.32,3.49,1.09,5862.932,5572.6335
2011-01-21,5599.75,5628.2,5589.15,5607.4,212155179.0,80257800000.0,21.14,3.49,1.09,5850.048000000001,5574.287
2011-01-24,5624.45,5664.65,5612.1,5652.4,188362268.0,81761300000.0,21.05,3.52,1.08,5839.736,5576.23475
2011-01-25,5669.05,5703.35,5592.35,5598.25,197829894.0,88902700000.0,20.78,3.48,1.1,5830.84,5578.13475
2011-01-27,5629.75,5629.75,5501.6,5509.0,311007473.0,114237200000.0,20.49,3.43,1.11,5819.208,5579.649
2011-01-28,5517.1,5517.1,5358.2,5412.05,284934797.0,105027600000.0,20.1,3.37,1.13,5808.208999999999,5580.969
2011-01-31,5362.6,5430.75,5316.35,5411.55,293570572.0,102008900000.0,19.93,3.37,1.13,5796.957,5582.13025
2011-02-01,5437.6,5439.9,5309.45,5324.15,249763750.0,94630500000.0,19.59,3.31,1.15,5786.121,5582.76
2011-02-02,5367.6,5393.55,5321.35,5336.8,251488595.0,94698600000.0,19.67,3.32,1.15,5773.245,5583.3417500000005
2011-02-03,5335.55,5430.5,5324.25,5425.4,234666353.0,78356500000.0,20.0,3.37,1.13,5763.585,5584.217749999999
2011-02-04,5419.7,5458.55,5282.0,5305.65,279383137.0,94431000000.0,19.57,3.3,1.16,5753.043000000001,5584.40825
2011-02-07,5334.25,5343.4,5285.8,5302.8,217107629.0,71519100000.0,19.57,3.3,1.16,5744.12,5584.658
2011-02-08,5333.0,5333.0,5206.35,5215.35,257151637.0,83185900000.0,19.22,3.25,1.18,5734.679,5584.90375
2011-02-09,5199.2,5232.6,5118.1,5144.0,360491496.0,112004500000.0,18.96,3.2,1.19,5722.189,5584.6065
2011-02-10,5137.75,5165.8,5088.55,5123.75,340825243.0,101443700000.00002,18.89,3.19,1.2,5708.317999999999,5584.04625
2011-02-11,5118.65,5216.3,5077.1,5209.7,322611874.0,95598400000.0,19.2,3.24,1.18,5694.0740000000005,5584.1525
2011-02-14,5234.85,5368.6,5234.85,5361.15,259595380.0,87669900000.0,19.72,3.35,1.14,5681.945,5585.403
2011-02-15,5370.95,5411.95,5314.85,5386.6,276142581.0,90029400000.0,19.81,3.36,1.14,5670.922,5586.833
2011-02-16,5375.45,5410.75,5370.85,5388.1,217548550.0,67738500000.0,19.81,3.37,1.14,5660.083999999999,5588.43525
2011-02-17,5404.7,5457.45,5373.35,5452.0,235660284.0,72395800000.0,20.04,3.41,1.12,5651.026,5590.766500000001
2011-02-18,5461.25,5505.1,5349.0,5364.15,274079018.0,94809500000.0,19.72,3.35,1.14,5641.758000000001,5591.830249999999
2011-02-21,5362.2,5426.15,5317.15,5419.35,208831199.0,74998600000.0,19.92,3.38,1.13,5636.501,5593.4545
2011-02-22,5407.5,5416.75,5340.95,5369.55,239288184.0,86749900000.0,19.74,3.35,1.14,5628.52,5594.699500000001
2011-02-23,5355.6,5389.05,5329.5,5337.1,243674437.0,84690700000.0,19.65,3.33,1.15,5618.7390000000005,5595.634249999999
2011-02-24,5313.35,5323.0,5147.1,5165.3,383394542.0,131400800000.0,19.02,3.23,1.19,5604.649,5596.12
2011-02-25,5213.8,5232.65,5136.45,5204.4,290628985.0,97452000000.0,19.16,3.25,1.18,5592.482000000001,5596.938500000001
2011-02-28,5226.55,5364.6,5210.95,5232.3,427918028.0,121787500000.0,19.27,3.27,1.17,5579.887,5597.8775
